Name,Device_ID,Download_Date,Reference_Date,Log_Interval,Log_Count,Location_Lat,Location_Lng,Temp_Units,Temp_Calibration,Hum_Calibration,Dewpoint_Calibration 
Section 7,FB80E49E,Thu Apr 07 2022 11:01:54 GMT-0500 (CDT),Not set,3600,4772,0,0,Celsius,0,0,0 
index,date,temperature,humidity,dewpoint 
1082,Thu Nov 04 2021 18:01:54 GMT-0500 (CDT),21.2,23.4,-0.4
1083,Thu Nov 04 2021 19:01:54 GMT-0500 (CDT),20.6,23.5,-0.9
1084,Thu Nov 04 2021 20:01:54 GMT-0500 (CDT),20.5,23.7,-0.8
1085,Thu Nov 04 2021 21:01:54 GMT-0500 (CDT),20.3,23.8,-0.9
1086,Thu Nov 04 2021 22:01:54 GMT-0500 (CDT),20.4,24.0,-0.7
1087,Thu Nov 04 2021 23:01:54 GMT-0500 (CDT),20.3,24.1,-0.8
1088,Fri Nov 05 2021 00:01:54 GMT-0500 (CDT),20.3,24.2,-0.7
1089,Fri Nov 05 2021 01:01:54 GMT-0500 (CDT),20.3,24.3,-0.7
1090,Fri Nov 05 2021 02:01:54 GMT-0500 (CDT),20.3,24.3,-0.7
1091,Fri Nov 05 2021 03:01:54 GMT-0500 (CDT),20.3,24.3,-0.7
1092,Fri Nov 05 2021 04:01:54 GMT-0500 (CDT),20.2,24.3,-0.7
1093,Fri Nov 05 2021 05:01:54 GMT-0500 (CDT),20.3,24.3,-0.7
1094,Fri Nov 05 2021 06:01:54 GMT-0500 (CDT),20.2,24.3,-0.7
1095,Fri Nov 05 2021 07:01:54 GMT-0500 (CDT),20.3,24.3,-0.7
1096,Fri Nov 05 2021 08:01:54 GMT-0500 (CDT),20.2,24.3,-0.7
1097,Fri Nov 05 2021 09:01:54 GMT-0500 (CDT),20.9,24.3,-0.1
1098,Fri Nov 05 2021 10:01:54 GMT-0500 (CDT),22.0,24.2,0.7
1099,Fri Nov 05 2021 11:01:54 GMT-0500 (CDT),22.3,24.0,0.9
1100,Fri Nov 05 2021 12:01:54 GMT-0500 (CDT),22.2,23.8,0.7
1101,Fri Nov 05 2021 13:01:54 GMT-0500 (CDT),22.1,23.7,0.5
1102,Fri Nov 05 2021 14:01:54 GMT-0500 (CDT),22.2,23.5,0.5
1103,Fri Nov 05 2021 15:01:54 GMT-0500 (CDT),22.3,23.4,0.5
1104,Fri Nov 05 2021 16:01:54 GMT-0500 (CDT),22.4,23.4,0.6
1105,Fri Nov 05 2021 17:01:54 GMT-0500 (CDT),22.3,23.4,0.5
1106,Fri Nov 05 2021 18:01:54 GMT-0500 (CDT),21.8,23.4,0.1
1107,Fri Nov 05 2021 19:01:54 GMT-0500 (CDT),21.7,23.5,0.1
1108,Fri Nov 05 2021 20:01:54 GMT-0500 (CDT),21.6,23.6,0.0
1109,Fri Nov 05 2021 21:01:54 GMT-0500 (CDT),21.6,23.7,0.1
1110,Fri Nov 05 2021 22:01:54 GMT-0500 (CDT),21.6,23.8,0.2
1111,Fri Nov 05 2021 23:01:54 GMT-0500 (CDT),21.5,23.8,0.1
1112,Sat Nov 06 2021 00:01:54 GMT-0500 (CDT),21.5,23.9,0.1
1113,Sat Nov 06 2021 01:01:54 GMT-0500 (CDT),21.5,23.9,0.1
1114,Sat Nov 06 2021 02:01:54 GMT-0500 (CDT),21.5,23.9,0.1
1115,Sat Nov 06 2021 03:01:54 GMT-0500 (CDT),21.5,23.8,0.1
1116,Sat Nov 06 2021 04:01:54 GMT-0500 (CDT),21.5,23.7,0.0
1117,Sat Nov 06 2021 05:01:54 GMT-0500 (CDT),21.5,23.7,0.0
1118,Sat Nov 06 2021 06:01:54 GMT-0500 (CDT),21.5,23.7,0.0
1119,Sat Nov 06 2021 07:01:54 GMT-0500 (CDT),21.5,23.6,-0.0
1120,Sat Nov 06 2021 08:01:54 GMT-0500 (CDT),21.4,23.6,-0.1
1121,Sat Nov 06 2021 09:01:54 GMT-0500 (CDT),21.6,23.6,0.0
1122,Sat Nov 06 2021 10:01:54 GMT-0500 (CDT),21.8,23.6,0.2
1123,Sat Nov 06 2021 11:01:54 GMT-0500 (CDT),21.7,23.5,0.1
1124,Sat Nov 06 2021 12:01:54 GMT-0500 (CDT),21.6,23.6,0.0
1125,Sat Nov 06 2021 13:01:54 GMT-0500 (CDT),21.6,23.8,0.2
1126,Sat Nov 06 2021 14:01:54 GMT-0500 (CDT),21.7,24.1,0.4
1127,Sat Nov 06 2021 15:01:54 GMT-0500 (CDT),21.7,24.6,0.7
1128,Sat Nov 06 2021 16:01:54 GMT-0500 (CDT),21.7,25.0,0.9
1129,Sat Nov 06 2021 17:01:54 GMT-0500 (CDT),21.7,25.4,1.1
1130,Sat Nov 06 2021 18:01:54 GMT-0500 (CDT),21.7,25.6,1.3
1131,Sat Nov 06 2021 19:01:54 GMT-0500 (CDT),21.6,25.8,1.3
1132,Sat Nov 06 2021 20:01:54 GMT-0500 (CDT),21.6,26.0,1.4
1133,Sat Nov 06 2021 21:01:54 GMT-0500 (CDT),21.6,26.1,1.4
1134,Sat Nov 06 2021 22:01:54 GMT-0500 (CDT),21.7,26.1,1.5
1135,Sat Nov 06 2021 23:01:54 GMT-0500 (CDT),21.6,26.1,1.4
1136,Sun Nov 07 2021 00:01:54 GMT-0500 (CDT),21.7,26.2,1.6
1137,Sun Nov 07 2021 01:01:54 GMT-0500 (CDT),21.6,26.2,1.5
1138,Sun Nov 07 2021 01:01:54 GMT-0600 (CST),21.6,26.4,1.6
1139,Sun Nov 07 2021 02:01:54 GMT-0600 (CST),21.6,26.5,1.7
1140,Sun Nov 07 2021 03:01:54 GMT-0600 (CST),21.6,26.7,1.8
1141,Sun Nov 07 2021 04:01:54 GMT-0600 (CST),21.6,26.8,1.8
1142,Sun Nov 07 2021 05:01:54 GMT-0600 (CST),21.6,27.0,1.9
1143,Sun Nov 07 2021 06:01:54 GMT-0600 (CST),21.6,27.2,2.0
1144,Sun Nov 07 2021 07:01:54 GMT-0600 (CST),21.6,27.4,2.1
1145,Sun Nov 07 2021 08:01:54 GMT-0600 (CST),21.8,27.5,2.3
1146,Sun Nov 07 2021 09:01:54 GMT-0600 (CST),22.0,27.7,2.6
1147,Sun Nov 07 2021 10:01:54 GMT-0600 (CST),21.9,28.1,2.7
1148,Sun Nov 07 2021 11:01:54 GMT-0600 (CST),21.9,28.5,2.9
1149,Sun Nov 07 2021 12:01:54 GMT-0600 (CST),21.9,28.9,3.1
1150,Sun Nov 07 2021 13:01:54 GMT-0600 (CST),21.9,29.4,3.4
1151,Sun Nov 07 2021 14:01:54 GMT-0600 (CST),21.9,29.8,3.6
1152,Sun Nov 07 2021 15:01:54 GMT-0600 (CST),21.9,30.2,3.8
1153,Sun Nov 07 2021 16:01:54 GMT-0600 (CST),21.9,30.5,3.9
1154,Sun Nov 07 2021 17:01:54 GMT-0600 (CST),21.9,30.9,4.1
1155,Sun Nov 07 2021 18:01:54 GMT-0600 (CST),21.8,31.3,4.2
1156,Sun Nov 07 2021 19:01:54 GMT-0600 (CST),21.9,31.7,4.4
1157,Sun Nov 07 2021 20:01:54 GMT-0600 (CST),21.9,31.9,4.5
1158,Sun Nov 07 2021 21:01:54 GMT-0600 (CST),21.9,32.0,4.6
1159,Sun Nov 07 2021 22:01:54 GMT-0600 (CST),21.9,32.0,4.6
1160,Sun Nov 07 2021 23:01:54 GMT-0600 (CST),21.8,32.1,4.5
1161,Mon Nov 08 2021 00:01:54 GMT-0600 (CST),21.8,32.1,4.5
1162,Mon Nov 08 2021 01:01:54 GMT-0600 (CST),21.8,32.1,4.5
1163,Mon Nov 08 2021 02:01:54 GMT-0600 (CST),21.8,32.1,4.5
1164,Mon Nov 08 2021 03:01:54 GMT-0600 (CST),21.8,32.1,4.5
1165,Mon Nov 08 2021 04:01:54 GMT-0600 (CST),21.8,32.1,4.5
1166,Mon Nov 08 2021 05:01:54 GMT-0600 (CST),21.8,32.1,4.5
1167,Mon Nov 08 2021 06:01:54 GMT-0600 (CST),21.8,32.1,4.5
1168,Mon Nov 08 2021 07:01:54 GMT-0600 (CST),21.8,32.1,4.5
1169,Mon Nov 08 2021 08:01:54 GMT-0600 (CST),22.0,32.2,4.8
1170,Mon Nov 08 2021 09:01:54 GMT-0600 (CST),22.3,32.1,5.0
1171,Mon Nov 08 2021 10:01:54 GMT-0600 (CST),22.6,32.2,5.3
1172,Mon Nov 08 2021 11:01:54 GMT-0600 (CST),22.7,32.4,5.5
1173,Mon Nov 08 2021 12:01:54 GMT-0600 (CST),22.8,32.6,5.6
1174,Mon Nov 08 2021 13:01:54 GMT-0600 (CST),22.8,32.9,5.8
1175,Mon Nov 08 2021 14:01:54 GMT-0600 (CST),22.9,33.2,6.0
1176,Mon Nov 08 2021 15:01:54 GMT-0600 (CST),22.8,33.5,6.0
1177,Mon Nov 08 2021 16:01:54 GMT-0600 (CST),22.7,33.9,6.1
1178,Mon Nov 08 2021 17:01:54 GMT-0600 (CST),22.7,34.3,6.3
1179,Mon Nov 08 2021 18:01:54 GMT-0600 (CST),22.6,34.6,6.3
1180,Mon Nov 08 2021 19:01:54 GMT-0600 (CST),22.5,34.9,6.4
1181,Mon Nov 08 2021 20:01:54 GMT-0600 (CST),22.4,35.2,6.4
1182,Mon Nov 08 2021 21:01:54 GMT-0600 (CST),22.4,35.5,6.5
1183,Mon Nov 08 2021 22:01:54 GMT-0600 (CST),22.4,35.8,6.6
1184,Mon Nov 08 2021 23:01:54 GMT-0600 (CST),22.4,36.1,6.8
1185,Tue Nov 09 2021 00:01:54 GMT-0600 (CST),22.3,36.3,6.7
1186,Tue Nov 09 2021 01:01:54 GMT-0600 (CST),22.3,36.6,6.9
1187,Tue Nov 09 2021 02:01:54 GMT-0600 (CST),22.3,36.8,6.9
1188,Tue Nov 09 2021 03:01:54 GMT-0600 (CST),22.2,37.0,6.9
1189,Tue Nov 09 2021 04:01:54 GMT-0600 (CST),22.3,37.6,7.3
1190,Tue Nov 09 2021 05:01:54 GMT-0600 (CST),22.2,38.2,7.4
1191,Tue Nov 09 2021 06:01:54 GMT-0600 (CST),22.1,38.6,7.5
1192,Tue Nov 09 2021 07:01:54 GMT-0600 (CST),22.1,39.0,7.6
1193,Tue Nov 09 2021 08:01:54 GMT-0600 (CST),22.1,39.4,7.8
1194,Tue Nov 09 2021 09:01:54 GMT-0600 (CST),22.5,39.7,8.2
1195,Tue Nov 09 2021 10:01:54 GMT-0600 (CST),22.5,39.9,8.3
1196,Tue Nov 09 2021 11:01:54 GMT-0600 (CST),22.7,40.0,8.5
1197,Tue Nov 09 2021 12:01:54 GMT-0600 (CST),22.6,40.2,8.5
1198,Tue Nov 09 2021 13:01:54 GMT-0600 (CST),22.6,40.2,8.5
1199,Tue Nov 09 2021 14:01:54 GMT-0600 (CST),22.5,40.2,8.4
1200,Tue Nov 09 2021 15:01:54 GMT-0600 (CST),22.6,40.2,8.5
1201,Tue Nov 09 2021 16:01:54 GMT-0600 (CST),22.5,40.1,8.4
1202,Tue Nov 09 2021 17:01:54 GMT-0600 (CST),21.7,40.3,7.7
1203,Tue Nov 09 2021 18:01:54 GMT-0600 (CST),22.0,40.2,8.0
1204,Tue Nov 09 2021 19:01:54 GMT-0600 (CST),22.0,40.3,8.0
1205,Tue Nov 09 2021 20:01:54 GMT-0600 (CST),22.0,40.2,8.0
1206,Tue Nov 09 2021 21:01:54 GMT-0600 (CST),22.0,40.1,7.9
1207,Tue Nov 09 2021 22:01:54 GMT-0600 (CST),22.0,40.0,7.9
1208,Tue Nov 09 2021 23:01:54 GMT-0600 (CST),22.0,39.8,7.8
1209,Wed Nov 10 2021 00:01:54 GMT-0600 (CST),22.0,39.5,7.7
1210,Wed Nov 10 2021 01:01:54 GMT-0600 (CST),22.0,39.4,7.7
1211,Wed Nov 10 2021 02:01:54 GMT-0600 (CST),22.0,39.4,7.7
1212,Wed Nov 10 2021 03:01:54 GMT-0600 (CST),21.9,39.5,7.6
1213,Wed Nov 10 2021 04:01:54 GMT-0600 (CST),21.9,39.5,7.6
1214,Wed Nov 10 2021 05:01:54 GMT-0600 (CST),21.9,39.4,7.6
1215,Wed Nov 10 2021 06:01:54 GMT-0600 (CST),21.8,39.4,7.5
1216,Wed Nov 10 2021 07:01:54 GMT-0600 (CST),21.8,39.3,7.4
1217,Wed Nov 10 2021 08:01:54 GMT-0600 (CST),21.8,39.1,7.4
1218,Wed Nov 10 2021 09:01:54 GMT-0600 (CST),22.3,39.0,7.8
1219,Wed Nov 10 2021 10:01:54 GMT-0600 (CST),22.5,38.9,7.9
1220,Wed Nov 10 2021 11:01:54 GMT-0600 (CST),22.7,38.8,8.1
1221,Wed Nov 10 2021 12:01:54 GMT-0600 (CST),22.7,38.9,8.1
1222,Wed Nov 10 2021 13:01:54 GMT-0600 (CST),22.7,39.2,8.2
1223,Wed Nov 10 2021 14:01:54 GMT-0600 (CST),22.7,39.4,8.3
1224,Wed Nov 10 2021 15:01:54 GMT-0600 (CST),22.6,39.6,8.3
1225,Wed Nov 10 2021 16:01:54 GMT-0600 (CST),22.4,39.9,8.2
1226,Wed Nov 10 2021 17:01:54 GMT-0600 (CST),22.5,39.5,8.2
1227,Wed Nov 10 2021 18:01:54 GMT-0600 (CST),22.4,39.4,8.0
1228,Wed Nov 10 2021 19:01:54 GMT-0600 (CST),22.1,39.4,7.8
1229,Wed Nov 10 2021 20:01:54 GMT-0600 (CST),22.0,39.5,7.7
1230,Wed Nov 10 2021 21:01:54 GMT-0600 (CST),22.0,39.7,7.8
1231,Wed Nov 10 2021 22:01:54 GMT-0600 (CST),22.0,40.0,7.9
1232,Wed Nov 10 2021 23:01:54 GMT-0600 (CST),22.0,40.3,8.0
1233,Thu Nov 11 2021 00:01:54 GMT-0600 (CST),22.0,40.7,8.1
1234,Thu Nov 11 2021 01:01:54 GMT-0600 (CST),22.0,40.8,8.2
1235,Thu Nov 11 2021 02:01:54 GMT-0600 (CST),22.0,41.0,8.2
1236,Thu Nov 11 2021 03:01:54 GMT-0600 (CST),21.9,41.0,8.2
1237,Thu Nov 11 2021 04:01:54 GMT-0600 (CST),21.9,40.9,8.1
1238,Thu Nov 11 2021 05:01:54 GMT-0600 (CST),21.9,40.9,8.1
1239,Thu Nov 11 2021 06:01:54 GMT-0600 (CST),21.9,40.8,8.1
1240,Thu Nov 11 2021 07:01:54 GMT-0600 (CST),21.9,40.9,8.1
1241,Thu Nov 11 2021 08:01:54 GMT-0600 (CST),22.1,41.1,8.4
1242,Thu Nov 11 2021 09:01:54 GMT-0600 (CST),22.4,41.5,8.8
1243,Thu Nov 11 2021 10:01:54 GMT-0600 (CST),22.6,42.1,9.2
1244,Thu Nov 11 2021 11:01:54 GMT-0600 (CST),22.7,42.7,9.5
1245,Thu Nov 11 2021 12:01:54 GMT-0600 (CST),18.0,44.1,5.7
1246,Thu Nov 11 2021 13:01:54 GMT-0600 (CST),20.2,43.6,7.5
1247,Thu Nov 11 2021 14:01:54 GMT-0600 (CST),21.2,42.8,8.2
1248,Thu Nov 11 2021 15:01:54 GMT-0600 (CST),21.6,42.3,8.3
1249,Thu Nov 11 2021 16:01:54 GMT-0600 (CST),21.8,41.9,8.4
1250,Thu Nov 11 2021 17:01:54 GMT-0600 (CST),21.9,41.0,8.2
1251,Thu Nov 11 2021 18:01:54 GMT-0600 (CST),22.1,40.5,8.2
1252,Thu Nov 11 2021 19:01:54 GMT-0600 (CST),22.3,39.8,8.1
1253,Thu Nov 11 2021 20:01:54 GMT-0600 (CST),21.9,39.4,7.6
1254,Thu Nov 11 2021 21:01:54 GMT-0600 (CST),21.8,39.0,7.3
1255,Thu Nov 11 2021 22:01:54 GMT-0600 (CST),21.8,38.7,7.2
1256,Thu Nov 11 2021 23:01:54 GMT-0600 (CST),21.8,38.3,7.1
1257,Fri Nov 12 2021 00:01:54 GMT-0600 (CST),21.7,37.9,6.8
1258,Fri Nov 12 2021 01:01:54 GMT-0600 (CST),21.7,37.5,6.7
1259,Fri Nov 12 2021 02:01:54 GMT-0600 (CST),21.7,37.2,6.6
1260,Fri Nov 12 2021 03:01:54 GMT-0600 (CST),21.6,37.0,6.4
1261,Fri Nov 12 2021 04:01:54 GMT-0600 (CST),21.6,36.7,6.3
1262,Fri Nov 12 2021 05:01:54 GMT-0600 (CST),21.6,36.4,6.2
1263,Fri Nov 12 2021 06:01:54 GMT-0600 (CST),21.6,36.2,6.1
1264,Fri Nov 12 2021 07:01:54 GMT-0600 (CST),21.7,36.1,6.1
1265,Fri Nov 12 2021 08:01:54 GMT-0600 (CST),21.6,35.9,6.0
1266,Fri Nov 12 2021 09:01:54 GMT-0600 (CST),22.0,35.5,6.2
1267,Fri Nov 12 2021 10:01:54 GMT-0600 (CST),22.2,35.0,6.1
1268,Fri Nov 12 2021 11:01:54 GMT-0600 (CST),22.1,34.4,5.8
1269,Fri Nov 12 2021 12:01:54 GMT-0600 (CST),22.1,33.9,5.6
1270,Fri Nov 12 2021 13:01:54 GMT-0600 (CST),22.2,33.9,5.7
1271,Fri Nov 12 2021 14:01:54 GMT-0600 (CST),22.2,33.7,5.6
1272,Fri Nov 12 2021 15:01:54 GMT-0600 (CST),22.1,33.5,5.4
1273,Fri Nov 12 2021 16:01:54 GMT-0600 (CST),22.1,33.3,5.3
1274,Fri Nov 12 2021 17:01:54 GMT-0600 (CST),22.4,33.0,5.5
1275,Fri Nov 12 2021 18:01:54 GMT-0600 (CST),22.1,32.8,5.1
1276,Fri Nov 12 2021 19:01:54 GMT-0600 (CST),21.8,32.7,4.8
1277,Fri Nov 12 2021 20:01:54 GMT-0600 (CST),21.7,32.6,4.7
1278,Fri Nov 12 2021 21:01:54 GMT-0600 (CST),21.7,32.4,4.6
1279,Fri Nov 12 2021 22:01:54 GMT-0600 (CST),21.6,32.4,4.5
1280,Fri Nov 12 2021 23:01:54 GMT-0600 (CST),21.6,32.3,4.4
1281,Sat Nov 13 2021 00:01:54 GMT-0600 (CST),21.6,32.3,4.4
1282,Sat Nov 13 2021 01:01:54 GMT-0600 (CST),21.5,32.2,4.3
1283,Sat Nov 13 2021 02:01:54 GMT-0600 (CST),21.5,32.2,4.3
1284,Sat Nov 13 2021 03:01:54 GMT-0600 (CST),21.5,32.1,4.3
1285,Sat Nov 13 2021 04:01:54 GMT-0600 (CST),21.5,32.1,4.3
1286,Sat Nov 13 2021 05:01:54 GMT-0600 (CST),21.5,32.0,4.2
1287,Sat Nov 13 2021 06:01:54 GMT-0600 (CST),21.5,31.9,4.2
1288,Sat Nov 13 2021 07:01:54 GMT-0600 (CST),21.4,31.7,4.0
1289,Sat Nov 13 2021 08:01:54 GMT-0600 (CST),21.4,31.5,3.9
1290,Sat Nov 13 2021 09:01:54 GMT-0600 (CST),21.4,31.4,3.9
1291,Sat Nov 13 2021 10:01:54 GMT-0600 (CST),21.4,31.3,3.8
1292,Sat Nov 13 2021 11:01:54 GMT-0600 (CST),21.4,31.3,3.8
1293,Sat Nov 13 2021 12:01:54 GMT-0600 (CST),21.4,31.2,3.8
1294,Sat Nov 13 2021 13:01:54 GMT-0600 (CST),21.4,30.9,3.6
1295,Sat Nov 13 2021 14:01:54 GMT-0600 (CST),21.4,30.6,3.5
1296,Sat Nov 13 2021 15:01:54 GMT-0600 (CST),21.4,30.2,3.3
1297,Sat Nov 13 2021 16:01:54 GMT-0600 (CST),21.4,29.9,3.2
1298,Sat Nov 13 2021 17:01:54 GMT-0600 (CST),21.3,29.7,3.0
1299,Sat Nov 13 2021 18:01:54 GMT-0600 (CST),21.3,29.5,2.9
1300,Sat Nov 13 2021 19:01:54 GMT-0600 (CST),21.3,29.2,2.8
1301,Sat Nov 13 2021 20:01:54 GMT-0600 (CST),21.3,29.0,2.7
1302,Sat Nov 13 2021 21:01:54 GMT-0600 (CST),21.3,28.9,2.6
1303,Sat Nov 13 2021 22:01:54 GMT-0600 (CST),21.3,28.8,2.6
1304,Sat Nov 13 2021 23:01:54 GMT-0600 (CST),21.3,28.7,2.5
1305,Sun Nov 14 2021 00:01:54 GMT-0600 (CST),21.3,28.7,2.5
1306,Sun Nov 14 2021 01:01:54 GMT-0600 (CST),21.3,28.7,2.5
1307,Sun Nov 14 2021 02:01:54 GMT-0600 (CST),21.3,28.8,2.6
1308,Sun Nov 14 2021 03:01:54 GMT-0600 (CST),21.3,28.8,2.6
1309,Sun Nov 14 2021 04:01:54 GMT-0600 (CST),21.3,28.9,2.6
1310,Sun Nov 14 2021 05:01:54 GMT-0600 (CST),21.3,28.8,2.6
1311,Sun Nov 14 2021 06:01:54 GMT-0600 (CST),21.3,28.8,2.6
1312,Sun Nov 14 2021 07:01:54 GMT-0600 (CST),21.3,28.8,2.6
1313,Sun Nov 14 2021 08:01:54 GMT-0600 (CST),21.3,28.9,2.6
1314,Sun Nov 14 2021 09:01:54 GMT-0600 (CST),21.3,29.0,2.7
1315,Sun Nov 14 2021 10:01:54 GMT-0600 (CST),21.3,29.0,2.7
1316,Sun Nov 14 2021 11:01:54 GMT-0600 (CST),21.3,28.9,2.6
1317,Sun Nov 14 2021 12:01:54 GMT-0600 (CST),21.3,28.7,2.5
1318,Sun Nov 14 2021 13:01:54 GMT-0600 (CST),21.3,28.7,2.5
1319,Sun Nov 14 2021 14:01:54 GMT-0600 (CST),21.3,28.7,2.5
1320,Sun Nov 14 2021 15:01:54 GMT-0600 (CST),21.3,28.7,2.5
1321,Sun Nov 14 2021 16:01:54 GMT-0600 (CST),21.2,28.4,2.3
1322,Sun Nov 14 2021 17:01:54 GMT-0600 (CST),21.2,28.2,2.2
1323,Sun Nov 14 2021 18:01:54 GMT-0600 (CST),21.2,27.9,2.0
1324,Sun Nov 14 2021 19:01:54 GMT-0600 (CST),21.2,27.7,1.9
1325,Sun Nov 14 2021 20:01:54 GMT-0600 (CST),21.2,27.6,1.9
1326,Sun Nov 14 2021 21:01:54 GMT-0600 (CST),21.2,27.5,1.8
1327,Sun Nov 14 2021 22:01:54 GMT-0600 (CST),21.2,27.2,1.7
1328,Sun Nov 14 2021 23:01:54 GMT-0600 (CST),21.1,27.0,1.5
1329,Mon Nov 15 2021 00:01:54 GMT-0600 (CST),21.1,26.8,1.4
1330,Mon Nov 15 2021 01:01:54 GMT-0600 (CST),21.1,26.5,1.2
1331,Mon Nov 15 2021 02:01:54 GMT-0600 (CST),21.1,26.2,1.1
1332,Mon Nov 15 2021 03:01:54 GMT-0600 (CST),21.1,25.9,0.9
1333,Mon Nov 15 2021 04:01:54 GMT-0600 (CST),21.1,25.7,0.8
1334,Mon Nov 15 2021 05:01:54 GMT-0600 (CST),21.1,25.4,0.6
1335,Mon Nov 15 2021 06:01:54 GMT-0600 (CST),21.1,25.2,0.5
1336,Mon Nov 15 2021 07:01:54 GMT-0600 (CST),21.1,25.1,0.5
1337,Mon Nov 15 2021 08:01:54 GMT-0600 (CST),20.8,25.0,0.2
1338,Mon Nov 15 2021 09:01:54 GMT-0600 (CST),20.9,25.0,0.2
1339,Mon Nov 15 2021 10:01:54 GMT-0600 (CST),21.2,24.9,0.4
1340,Mon Nov 15 2021 11:01:54 GMT-0600 (CST),21.4,24.7,0.5
1341,Mon Nov 15 2021 12:01:54 GMT-0600 (CST),21.5,24.5,0.5
1342,Mon Nov 15 2021 13:01:54 GMT-0600 (CST),21.5,24.4,0.4
1343,Mon Nov 15 2021 14:01:54 GMT-0600 (CST),21.9,24.4,0.8
1344,Mon Nov 15 2021 15:01:54 GMT-0600 (CST),21.9,24.4,0.8
1345,Mon Nov 15 2021 16:01:54 GMT-0600 (CST),21.7,24.4,0.6
1346,Mon Nov 15 2021 17:01:54 GMT-0600 (CST),21.7,24.4,0.6
1347,Mon Nov 15 2021 18:01:54 GMT-0600 (CST),21.7,24.4,0.6
1348,Mon Nov 15 2021 19:01:54 GMT-0600 (CST),21.6,24.3,0.5
1349,Mon Nov 15 2021 20:01:54 GMT-0600 (CST),21.7,24.3,0.5
1350,Mon Nov 15 2021 21:01:54 GMT-0600 (CST),21.7,24.3,0.5
1351,Mon Nov 15 2021 22:01:54 GMT-0600 (CST),21.4,24.4,0.3
1352,Mon Nov 15 2021 23:01:54 GMT-0600 (CST),21.3,24.4,0.3
1353,Tue Nov 16 2021 00:01:54 GMT-0600 (CST),21.3,24.6,0.4
1354,Tue Nov 16 2021 01:01:54 GMT-0600 (CST),21.3,24.6,0.4
1355,Tue Nov 16 2021 02:01:54 GMT-0600 (CST),21.2,24.7,0.3
1356,Tue Nov 16 2021 03:01:54 GMT-0600 (CST),21.2,24.8,0.4
1357,Tue Nov 16 2021 04:01:54 GMT-0600 (CST),21.2,24.8,0.4
1358,Tue Nov 16 2021 05:01:54 GMT-0600 (CST),21.2,24.9,0.4
1359,Tue Nov 16 2021 06:01:54 GMT-0600 (CST),21.2,24.9,0.4
1360,Tue Nov 16 2021 07:01:54 GMT-0600 (CST),21.2,25.2,0.6
1361,Tue Nov 16 2021 08:01:54 GMT-0600 (CST),21.2,25.3,0.7
1362,Tue Nov 16 2021 09:01:54 GMT-0600 (CST),21.5,25.4,1.0
1363,Tue Nov 16 2021 10:01:54 GMT-0600 (CST),21.6,25.4,1.1
1364,Tue Nov 16 2021 11:01:54 GMT-0600 (CST),21.7,25.4,1.1
1365,Tue Nov 16 2021 12:01:54 GMT-0600 (CST),21.7,25.4,1.1
1366,Tue Nov 16 2021 13:01:54 GMT-0600 (CST),21.8,25.5,1.3
1367,Tue Nov 16 2021 14:01:54 GMT-0600 (CST),21.7,25.8,1.4
1368,Tue Nov 16 2021 15:01:54 GMT-0600 (CST),21.7,26.1,1.5
1369,Tue Nov 16 2021 16:01:54 GMT-0600 (CST),21.7,26.3,1.6
1370,Tue Nov 16 2021 17:01:54 GMT-0600 (CST),21.7,26.4,1.7
1371,Tue Nov 16 2021 18:01:54 GMT-0600 (CST),21.7,26.6,1.8
1372,Tue Nov 16 2021 19:01:54 GMT-0600 (CST),21.8,26.9,2.0
1373,Tue Nov 16 2021 20:01:54 GMT-0600 (CST),21.7,27.1,2.1
1374,Tue Nov 16 2021 21:01:54 GMT-0600 (CST),21.5,27.4,2.0
1375,Tue Nov 16 2021 22:01:54 GMT-0600 (CST),21.5,27.8,2.2
1376,Tue Nov 16 2021 23:01:54 GMT-0600 (CST),21.5,28.6,2.6
1377,Wed Nov 17 2021 00:01:54 GMT-0600 (CST),21.6,29.9,3.3
1378,Wed Nov 17 2021 01:01:54 GMT-0600 (CST),21.6,31.2,4.0
1379,Wed Nov 17 2021 02:01:54 GMT-0600 (CST),21.7,32.5,4.6
1380,Wed Nov 17 2021 03:01:54 GMT-0600 (CST),21.7,33.6,5.1
1381,Wed Nov 17 2021 04:01:54 GMT-0600 (CST),21.7,34.5,5.5
1382,Wed Nov 17 2021 05:01:54 GMT-0600 (CST),21.7,35.3,5.8
1383,Wed Nov 17 2021 06:01:54 GMT-0600 (CST),21.8,36.0,6.2
1384,Wed Nov 17 2021 07:01:54 GMT-0600 (CST),21.8,36.7,6.5
1385,Wed Nov 17 2021 08:01:54 GMT-0600 (CST),21.8,37.4,6.7
1386,Wed Nov 17 2021 09:01:54 GMT-0600 (CST),22.0,38.0,7.1
1387,Wed Nov 17 2021 10:01:54 GMT-0600 (CST),22.3,38.4,7.6
1388,Wed Nov 17 2021 11:01:54 GMT-0600 (CST),22.4,38.9,7.8
1389,Wed Nov 17 2021 12:01:54 GMT-0600 (CST),22.6,39.3,8.2
1390,Wed Nov 17 2021 13:01:54 GMT-0600 (CST),22.6,39.7,8.3
1391,Wed Nov 17 2021 14:01:54 GMT-0600 (CST),22.5,40.0,8.3
1392,Wed Nov 17 2021 15:01:54 GMT-0600 (CST),22.6,39.7,8.3
1393,Wed Nov 17 2021 16:01:54 GMT-0600 (CST),22.4,39.3,8.0
